id,folder,strain_type,strain_magnitude,shear_g1,shear_g2,shear_g3,triaxial_ex,triaxial_ey,triaxial_ez,shear_planes,n_shear_planes,volume_A3,n_atoms,a_lat_x_A,a_lat_y_A,a_lat_z_A,alpha_deg,beta_deg,gamma_deg,bond_nn_A,E_total_cell_eV,E_per_atom_eV,strain_energy_density_eV_A3,E_xx,E_yy,E_zz,E_xy,E_yz,E_zx,F_xx,F_xy,F_xz,F_yx,F_yy,F_yz,F_zx,F_zy,F_zz,J_detF,volumetric_strain,deviatoric_strain_J2,E_principal_1,E_principal_2,E_principal_3,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xy_GPa,sigma_yz_GPa,sigma_zx_GPa,hydrostatic_stress_GPa,von_mises_stress_GPa,sigma_principal_1_GPa,sigma_principal_2_GPa,sigma_principal_3_GPa,scf_converged,ionic_converged,n_ionic_steps,n_elec_last,Eg_eV,VBM_eV,CBM_eV,E_fermi_eV,is_direct_bandgap,vbm_kpt_index,cbm_kpt_index,vbm_kx,vbm_ky,vbm_kz,cbm_kx,cbm_ky,cbm_kz,extract_status,functional
1416,shear_3D_g1_-0.09_g2_-0.09_g3_-0.03/1-GGA-PBE,shear,0.1307669683062202,-0.09,-0.09,-0.03,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.5053574128087246,2.412014896234319,2.411421380509455,64.12138134827836,64.8829249990471,64.85955425705146,1.4620442898224655,-17.83452535,-8.917262675,0.030630610848867056,-0.001948545677023461,0.0020856711029926256,0.0025339174118834684,-0.04482463088906787,-0.010907326849673172,-0.0448246308890679,0.9980495521996656,-0.0898244596979699,-0.0898244596979699,2.8688295291149075e-17,0.9980495521996656,-0.029941486565989966,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.002671042837852633,0.0041435595652087945,-0.06875207711579269,0.01321691453241567,0.05820620542122965,-5.149649999999999,-9.117663,-9.964103,-49.91853,-21.144866,-51.393452,-8.077138666666666,129.46264320162388,-90.69467362274362,11.607201653185356,54.85605596955825,True,True,6.0,3.0,4.231747,9.216681,13.448428,9.3885,False,0,126,0.0,0.0,0.0,0.4285714,-4.444018e-16,0.4285714,ok,GGA-PBE+HSE06
1418,shear_3D_g1_-0.09_g2_-0.09_g3_-0.06/1-GGA-PBE,shear,0.1407124727947029,-0.09,-0.09,-0.06,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578165,2,2.468714598708203,2.4137945677896093,2.411421380509455,65.18120033834494,65.49705658509222,65.40169520335779,1.4524004186775898,-17.77227093,-8.886135465,0.03608538921527108,-0.001948545677023461,0.0020856711029927366,0.003878656338555442,-0.0448246308890679,-0.025848870479362483,-0.0448246308890679,0.9980495521996656,-0.0898244596979699,-0.0898244596979699,-2.6822855940108752e-17,0.9980495521996657,-0.05988297313197996,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.004015781764524717,0.00469556683781013,-0.07666069335256462,0.02882084955767287,0.05185562555941646,-4.709045,-9.100157,-11.906094,-49.746667,-37.427552,-52.637707,-8.571765333333333,141.34467978772594,-101.91593710091118,26.938389749724788,49.26225135118626,True,True,8.0,2.0,4.200876999999998,9.173222,13.374099,9.2444,False,0,126,0.0,0.0,0.0,0.4285714,-5.779135e-16,0.4285714,ok,GGA-PBE+HSE06
1420,shear_3D_g1_-0.09_g2_-0.09_g3_-0.09/1-GGA-PBE,shear,0.15588457268119896,-0.09,-0.09,-0.09,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.432696722649707,2.4167577747637954,2.411421380509455,66.2428435703201,66.13308691972367,65.91430616720118,1.4427847066858943,-17.67545627,-8.837728135,0.04456836139489738,-0.001948545677023461,0.0020856711029927366,0.006119887883008879,-0.0448246308890679,-0.040790414109051765,-0.0448246308890679,0.9980495521996656,-0.0898244596979699,-0.0898244596979699,-2.6822855940108752e-17,0.9980495521996657,-0.0898244596979699,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.006257013308978154,0.005698627856898454,-0.08506608146796804,0.04422736652261872,0.047095728254327444,-4.420308,-9.504491,-15.393488,-49.340127,-53.67287700000001,-53.557721,-9.772762333333333,156.97590882208408,-114.40926802366013,41.05779390462972,44.033187119030345,True,True,12.0,2.0,4.196689000000001,9.099328,13.296017,9.2477,False,0,126,0.0,0.0,0.0,0.4285714,-4.588537e-16,0.4285714,ok,GGA-PBE+HSE06
1422,shear_3D_g1_-0.09_g2_-0.09_g3_0.03/1-GGA-PBE,shear,0.1307669683062202,-0.09,-0.09,0.03,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.5804109110111955,2.412014896234319,2.411421380509455,62.01249813516738,63.71766605101519,63.695234178683556,1.4811745660245488,-17.85479683,-8.927398415,0.028854408764597324,-0.001948545677023461,0.0020856711029927366,0.0025339174118834684,-0.0448246308890679,0.01897576040970542,-0.0448246308890679,0.9980495521996656,-0.0898244596979699,-0.0898244596979699,-2.6822855940108752e-17,0.9980495521996657,0.029941486565989966,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.002671042837852744,0.004384669269329739,-0.05477930812323984,-0.016665752489898197,0.07411610345099073,-6.423107,-10.500492,-10.774168,-49.621341,11.585732,-48.110997,-9.232588999999999,121.45509438575561,-71.95209266177007,-22.22158250349295,66.47590816526304,True,True,5.0,4.0,4.049500999999999,9.194043,13.243544,9.372,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,GGA-PBE+HSE06
1424,shear_3D_g1_-0.09_g2_-0.09_g3_0.06/1-GGA-PBE,shear,0.1407124727947029,-0.09,-0.09,0.06,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.618770928770785,2.4137945677896093,2.411421380509455,60.966081440948386,63.165187743506685,63.07733119568032,1.490572755156213,-17.81271882,-8.90635941,0.03254131515051084,-0.001948545677023461,0.0020856711029926256,0.003878656338555442,-0.04482463088906787,0.0339173040393947,-0.0448246308890679,0.9980495521996656,-0.0898244596979699,-0.0898244596979699,2.8688295291149075e-17,0.9980495521996656,0.059882973131979905,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.004015781764524606,0.0051777862460520106,-0.048841142073914795,-0.03092379886990913,0.08378072270834849,-7.246599000000001,-11.854488,-13.534308,-49.10919,27.960124999999998,-46.074739,-10.878465,126.41551716280023,-64.28119157447388,-40.64012137154864,72.2859179460224,True,True,9.0,2.0,3.63875,9.126362,12.765112,9.2129,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,GGA-PBE+HSE06
1426,shear_3D_g1_-0.09_g2_-0.09_g3_0.09/1-GGA-PBE,shear,0.15588457268119896,-0.09,-0.09,0.09,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.657654502684769,2.4167577747637954,2.411421380509455,59.92676862432297,62.63191395426332,62.43842757265879,1.4938066433907529,-17.73591444,-8.86795722,0.03927097178323018,-0.001948545677023461,0.0020856711029926256,0.006119887883008879,-0.04482463088906787,0.04885884766908398,-0.0448246308890679,0.9980495521996656,-0.0898244596979699,-0.0898244596979699,2.8688295291149075e-17,0.9980495521996656,0.08982445969796984,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.006257013308978043,0.006421956969261275,-0.04543534986899122,-0.04291624560491593,0.09460860878288517,-8.208065000000001,-13.651365000000002,-17.886235,-48.315663,44.279734000000005,-43.762768,-13.248555000000001,136.7532423691093,-60.66762282259059,-56.97336276969739,77.89532059228802,True,True,5.0,4.0,3.2547119999999996,9.026184,12.280896,9.0702,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,GGA-PBE+HSE06
1428,shear_3D_g1_-0.09_g2_0.03_g3_-0.03/1-GGA-PBE,shear,0.09949874371066199,-0.09,0.03,-0.03,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.4870075667387157,2.560922291857223,2.411421380509455,62.138600338548656,60.95346503928138,62.99746889304327,1.502501754352674,-17.98916544,-8.99458272,0.017080931685350718,-0.001948545677023461,0.0020856711029926256,-0.0010520530592419974,-0.04482463088906787,-0.016286282556361317,0.01494154362968928,0.9980495521996656,-0.0898244596979699,0.029941486565989963,2.8688295291149075e-17,0.9980495521996656,-0.029941486565989966,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,-0.0009149276332728329,0.002502227579378087,-0.044806814057153366,-0.00994319880174894,0.053835085225629464,-4.142359,-9.583499999999999,-4.12024,-50.602866,-15.147073,15.044028,-5.948699666666666,95.28350747253182,-57.5474064345795,-12.23510159040439,51.936409024983845,True,True,10.0,2.0,4.292206999999999,9.180783,13.47299,9.2935,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-1.023406e-17,ok,GGA-PBE+HSE06
1430,shear_3D_g1_-0.09_g2_0.03_g3_-0.06/1-GGA-PBE,shear,0.11224972160321824,-0.09,0.03,-0.06,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578165,2,2.4500903332275326,2.5625985524005954,2.411421380509455,63.15449816731203,61.5309478452981,63.46535863889933,1.489974831222565,-17.93917723,-8.969588615,0.02146093565106559,-0.001948545677023461,0.0020856711029927366,0.00029268586743003144,-0.0448246308890679,-0.03122782618605063,0.01494154362968928,0.9980495521996656,-0.0898244596979699,0.029941486565989963,-2.6822855940108752e-17,0.9980495521996657,-0.05988297313197996,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.000429811293399307,0.0032117598586717715,-0.047974404259038754,-0.014207225666056061,0.06261144121849412,-4.496499,-10.431798,-6.589391999999999,-50.20576,-31.854541,13.337761,-7.172563,105.67338356262209,-62.04122694234022,-18.00519178800931,58.52872973034962,True,True,7.0,2.0,4.365361,9.15242,13.517781,9.2878,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-1.246165e-17,ok,GGA-PBE+HSE06
1432,shear_3D_g1_-0.09_g2_0.03_g3_-0.09/1-GGA-PBE,shear,0.1307669683062202,-0.09,0.03,-0.09,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.4137945677896093,2.565389885993209,2.411421380509455,64.17210803365604,62.13061879070623,63.90478897808481,1.4776725296890691,-17.85372495,-8.926862475,0.02894832768369397,-0.001948545677023461,0.0020856711029927366,0.0025339174118834684,-0.0448246308890679,-0.046169369815739915,0.014941543629689281,0.9980495521996656,-0.0898244596979699,0.029941486565989963,-2.6822855940108752e-17,0.9980495521996657,-0.0898244596979699,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.002671042837852744,0.00437020268708248,-0.056032860653441686,-0.014693637790725338,0.07339754128201974,-4.955865,-11.671661,-10.618,-49.524282,-48.537293,11.54861,-9.081842,121.92135613596905,-73.75746875835343,-19.37894981114824,65.89089256950167,True,True,8.0,2.0,4.185677999999999,9.153114,13.338792,9.2151,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,GGA-PBE+HSE06
1434,shear_3D_g1_-0.09_g2_0.03_g3_0.03/1-GGA-PBE,shear,0.09949874371066199,-0.09,0.03,0.03,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.5625985524005954,2.560922291857223,2.411421380509455,60.11642141598312,59.86210793506545,61.98395945461281,1.4823163492771834,-17.9824714,-8.9912357,0.017667468425647072,-0.001948545677023461,0.0020856711029927366,-0.0010520530592419974,-0.0448246308890679,0.013596804703017275,0.01494154362968928,0.9980495521996656,-0.0898244596979699,0.029941486565989963,-2.6822855940108752e-17,0.9980495521996657,0.029941486565989966,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,-0.0009149276332727219,0.0024218576780044433,-0.052699176064272844,0.006839735438342263,0.044944512992657844,-3.73151,-9.125679,-3.8597119999999996,-50.693344,18.292163,18.196606,-5.572300333333334,98.66623749195897,-67.62788812224153,6.565368493516842,44.34561862872466,True,True,5.0,3.0,4.240183,9.186867,13.42705,9.328,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-1.246165e-17,ok,GGA-PBE+HSE06
1436,shear_3D_g1_-0.09_g2_0.03_g3_0.06/1-GGA-PBE,shear,0.11224972160321824,-0.09,0.03,0.06,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.6012212609608976,2.5625985524005954,2.411421380509455,59.11238811949829,59.34676159450703,61.44215839700727,1.4713305192255555,-17.92586466,-8.96293233,0.02262739288955952,-0.001948545677023461,0.0020856711029926256,0.00029268586743003144,-0.04482463088906787,0.028538348332706555,0.01494154362968928,0.9980495521996656,-0.0898244596979699,0.029941486565989963,2.8688295291149075e-17,0.9980495521996656,0.059882973131979905,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.000429811293399196,0.0030510200559244745,-0.060407047347487426,0.013061461883545499,0.04777539675734108,-3.675724,-9.512524,-6.066252,-50.374367,34.986811,19.639865,-6.418166666666667,111.66003806189701,-78.26597611182113,12.641360161138586,46.37011595068257,True,True,8.0,2.0,4.264547,9.161386,13.425933,9.2997,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-3.303769e-18,ok,GGA-PBE+HSE06
1438,shear_3D_g1_-0.09_g2_0.03_g3_0.09/1-GGA-PBE,shear,0.1307669683062202,-0.09,0.03,0.09,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.640363294461697,2.565389885993209,2.411421380509455,58.11455107163406,58.85066679838284,60.87951650795131,1.460475201350611,-17.83382087,-8.916910435,0.03069233790798289,-0.001948545677023461,0.0020856711029926256,0.0025339174118834684,-0.04482463088906787,0.043479891962395836,0.014941543629689281,0.9980495521996656,-0.0898244596979699,0.029941486565989963,2.8688295291149075e-17,0.9980495521996656,0.08982445969796984,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.002671042837852633,0.004129092982961535,-0.0693436982831979,0.015283541744645392,0.05673119937640521,-3.7215510000000003,-10.285796000000001,-9.811800999999999,-49.851499000000004,51.649395000000005,20.936177,-7.939716,129.66753238855262,-91.38505792900882,14.23269917738284,53.333210751626,True,True,6.0,2.0,4.238857000000001,9.153331,13.392188,9.2228,False,0,144,0.0,0.0,0.0,-1.109297e-16,0.4285714,0.4285714,ok,GGA-PBE+HSE06
1440,shear_3D_g1_-0.09_g2_0.06_g3_-0.03/1-GGA-PBE,shear,0.11224972160321824,-0.09,0.06,-0.03,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.4852803224548436,2.5995699053190755,2.411421380509455,61.69017507473928,59.977041211922256,62.46043416540922,1.492824374351257,-17.93955857,-8.969779285,0.021427522357965318,-0.001948545677023461,0.0020856711029926256,0.00029268586743003144,-0.04482463088906787,-0.017631021483033357,0.029883087259378587,0.9980495521996656,-0.0898244596979699,0.059882973131979954,2.8688295291149075e-17,0.9980495521996656,-0.029941486565989966,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.000429811293399196,0.00321718482701449,-0.0472991826016929,-0.015239148211001141,0.0629681421060932,-5.04831,-9.98266,-6.644527999999999,-50.244273,-13.436089999999998,31.604944999999997,-7.225165999999999,105.5020545783668,-61.09040678192943,-19.460513602207183,58.875422384136584,True,True,7.0,2.0,4.349264,9.174989,13.524253,9.2898,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,1.897216e-17,ok,GGA-PBE+HSE06
1442,shear_3D_g1_-0.09_g2_0.06_g3_-0.09/1-GGA-PBE,shear,0.1407124727947029,-0.09,0.06,-0.09,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.412014896234319,2.6039711931712355,2.411421380509455,63.70176408999954,61.13599889915807,63.32943715995548,1.4859247748164812,-17.81191645,-8.905958225,0.032611619403893406,-0.001948545677023461,0.0020856711029927366,0.003878656338555442,-0.0448246308890679,-0.04751410874241195,0.029883087259378587,0.9980495521996656,-0.0898244596979699,0.059882973131979954,-2.6822855940108752e-17,0.9980495521996657,-0.0898244596979699,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.004015781764524717,0.005168744632147475,-0.05039695895683488,-0.029019238203626525,0.0834319789249861,-6.326199,-12.58372,-13.437483,-49.041263,-46.569905999999996,27.720969000000004,-10.782467333333335,126.7753491479161,-66.69505338388817,-37.71393941146019,72.06159079534834,True,True,10.0,2.0,3.714270000000001,9.099495,12.813765,9.2119,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,GGA-PBE+HSE06
1444,shear_3D_g1_-0.09_g2_0.06_g3_0.03/1-GGA-PBE,shear,0.11224972160321824,-0.09,0.06,0.03,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.560922291857223,2.5995699053190755,2.411421380509455,59.689577722383994,58.90402475716304,61.48606926043477,1.4721663515375185,-17.92615172,-8.96307586,0.022602240479853215,-0.001948545677023461,0.0020856711029927366,0.00029268586743003144,-0.0448246308890679,0.012252065776345238,0.029883087259378587,0.9980495521996656,-0.0898244596979699,0.059882973131979954,-2.6822855940108752e-17,0.9980495521996657,0.029941486565989966,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.000429811293399307,0.003056445024267199,-0.06010470788066398,0.01198938070918804,0.04854513846487524,-4.219518,-9.0647,-6.121639,-50.412684,19.749001999999997,34.816574,-6.4686189999999995,111.5743902963971,-77.88916270901723,11.243199895929429,47.24010581308776,True,True,12.0,2.0,4.243316,9.189302,13.432618,9.3136,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,-1.023406e-17,ok,GGA-PBE+HSE06
1446,shear_3D_g1_-0.09_g2_0.06_g3_0.06/1-GGA-PBE,shear,0.12369316876852982,-0.09,0.06,0.06,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.5995699053190755,2.6012212609608976,2.411421380509455,58.696094398597104,58.39787105921975,60.964011059064454,1.461871862371958,-17.86657039,-8.933285195,0.02782280072160935,-0.001948545677023461,0.0020856711029926256,0.0016374247941021158,-0.04482463088906787,0.027193609406034516,0.029883087259378587,0.9980495521996656,-0.0898244596979699,0.059882973131979954,2.8688295291149075e-17,0.9980495521996656,0.059882973131979905,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.0017745502200712804,0.0036466280000210117,-0.0681743780002172,0.02497112514499936,0.04497780307528916,-3.979078,-9.245099999999999,-8.201209,-50.132773,36.302731,36.154538,-7.141795666666667,124.25105640322245,-89.2057096236191,24.130865299544404,43.649457324074724,True,True,8.0,2.0,4.255756,9.152411,13.408167,9.3284,False,0,21,0.0,0.0,0.0,0.4285714,0.4285714,7.834197e-18,ok,GGA-PBE+HSE06
1448,shear_3D_g1_-0.09_g2_0.06_g3_0.09/1-GGA-PBE,shear,0.1407124727947029,-0.09,0.06,0.09,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.6387364345281346,2.6039711931712355,2.411421380509455,57.708586706587226,57.91096844430276,60.42115204922462,1.4516555022557671,-17.77194702,-8.88597351,0.03611377044925695,-0.001948545677023461,0.0020856711029926256,0.003878656338555442,-0.04482463088906787,0.0421351530357238,0.029883087259378587,0.9980495521996656,-0.0898244596979699,0.059882973131979954,2.8688295291149075e-17,0.9980495521996656,0.08982445969796984,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.004015781764524606,0.00468652522390559,-0.07694150111732746,0.030955235304531092,0.05000204757732102,-3.847009,-9.822953,-11.815978,-49.68459,52.786343,37.255083,-8.495313333333334,141.35164435367662,-102.18011760577707,29.545732459222407,47.14844514655465,True,True,9.0,2.0,4.248524,9.112669,13.361193,9.2257,False,0,144,0.0,0.0,0.0,2.537506e-17,0.4285714,0.4285714,ok,GGA-PBE+HSE06
1450,shear_3D_g1_-0.09_g2_0.09_g3_-0.03/1-GGA-PBE,shear,0.1307669683062202,-0.09,0.09,-0.03,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578163,2,2.484704307539053,2.6387364345281346,2.411421380509455,61.259252971818995,59.005481452921806,61.898719449374454,1.4811760939029233,-17.85479379,-8.927396895,0.02885467513164804,-0.001948545677023461,0.0020856711029926256,0.0025339174118834684,-0.04482463088906787,-0.01897576040970539,0.04482463088906787,0.9980495521996656,-0.0898244596979699,0.0898244596979699,2.8688295291149075e-17,0.9980495521996656,-0.029941486565989966,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188781,0.002671042837852633,0.004384669269329733,-0.05477930812323985,-0.016665752489898218,0.07411610345099068,-6.422732999999999,-10.499981,-10.774159000000001,-49.620978,-11.585711,48.110811999999996,-9.232291,121.45442841488068,-71.9513884646671,-22.221310494554995,66.47582595922209,True,True,5.0,4.0,4.049479,9.194055,13.243534,9.372,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,GGA-PBE+HSE06
1452,shear_3D_g1_-0.09_g2_0.09_g3_-0.06/1-GGA-PBE,shear,0.1407124727947029,-0.09,0.09,-0.06,0.0,0.0,0.0,xy+xz+yz,3,11.346172820578165,2,2.44775233630008,2.640363294461697,2.411421380509455,62.253312878690856,59.56483147059622,62.327853024347576,1.4905735007304266,-17.81271718,-8.90635859,0.03254145884852497,-0.001948545677023461,0.0020856711029927366,0.003878656338555442,-0.0448246308890679,-0.033917304039394705,0.04482463088906787,0.9980495521996656,-0.0898244596979699,0.0898244596979699,-2.6822855940108752e-17,0.9980495521996657,-0.05988297313197996,-2.6822855940108752e-17,2.6822855940108752e-17,0.9980495521996657,0.9941600619188782,0.004015781764524717,0.005177786246052011,-0.048841142073914774,-0.03092379886990908,0.08378072270834863,-7.246290999999999,-11.854089,-13.534262000000002,-49.109722,-27.958940000000002,46.074633,-10.878214,126.41524220711878,-64.28172742430932,-40.638713585448414,72.28579900975772,True,True,9.0,2.0,3.638733,9.126367,12.7651,9.2129,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ok,GGA-PBE+HSE06
