id,folder,strain_type,strain_magnitude,shear_g1,shear_g2,shear_g3,triaxial_ex,triaxial_ey,triaxial_ez,shear_planes,n_shear_planes,volume_A3,n_atoms,a_lat_x_A,a_lat_y_A,a_lat_z_A,alpha_deg,beta_deg,gamma_deg,bond_nn_A,E_total_cell_eV,E_per_atom_eV,strain_energy_density_eV_A3,E_xx,E_yy,E_zz,E_xy,E_yz,E_zx,F_xx,F_xy,F_xz,F_yx,F_yy,F_yz,F_zx,F_zy,F_zz,J_detF,volumetric_strain,deviatoric_strain_J2,E_principal_1,E_principal_2,E_principal_3,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xy_GPa,sigma_yz_GPa,sigma_zx_GPa,hydrostatic_stress_GPa,von_mises_stress_GPa,sigma_principal_1_GPa,sigma_principal_2_GPa,sigma_principal_3_GPa,Eg_eV,VBM_eV,CBM_eV,E_fermi_eV,is_direct_bandgap,functional
874,shear_xy_xz_g1_-0.1_g2_0.025/1-GGA-PBE,shear,0.103077640640442,-0.1,0.025,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52579442363948,2.55397273564041,2.39945395487442,61.3907967860451,60.6973128758267,62.9228530516884,1.49117590032014,-17.97099825,-8.985499125,0.0186727543220463,0.0374286474303869,0.0125260747142381,-0.049730357076134,-0.026925906749336,-0.0166535955039245,0.00420230914585013,1.03547641040715,-0.0374268582074875,-0.0374268582074875,-0.0124756194024959,1.01052517160216,0.0124756194024959,0.0499024776099833,-0.0499024776099833,0.948147074589682,0.994160061918878,0.000224365068490939,0.00303545501525958,-0.0539806364771143,-0.00194854567702352,0.0561535472226288,-4.179418,-10.772401,-3.046903,-56.421463,1.462416,13.824954,-5.999574,100.906715184691,-65.7880538364732,-2.80848587303178,50.597817709505,4.053196,9.221443,13.274639,9.2767,False,GGA-PBE+HSE06
876,shear_xy_xz_g1_-0.1_g2_0.050/1-GGA-PBE,shear,0.11180339887499,-0.1,0.05,0,0,0,0,xy+xz,2,11.3461728205782,2,2.5238259139307,2.58607511432927,2.39945395487442,61.025341389435,59.8925358532531,62.4986707609774,1.48227516006471,-17.93428641,-8.967143205,0.0218894729200656,0.0248217199928364,0.0248217199928364,-0.0498859981556099,-0.02677026566986,-0.0105835934043633,0.0105835934043633,1.02300079100466,-0.0249512388049916,-0.0249512388049916,-0.0249512388049916,1.02300079100466,0.0249512388049916,0.0499024776099833,-0.0499024776099833,0.948147074589682,0.994160061918878,-0.000242558169937013,0.00280108640638188,-0.0520475752287926,-0.00194854567702354,0.0537535627358791,-4.685869,-10.894759,-4.715535,-56.174229,2.932975,27.635585,-6.76538766666667,108.728941479878,-71.064598307727,-3.59628507321175,54.3647203809387,4.076077,9.218662,13.294739,9.2602,False,GGA-PBE+HSE06
878,shear_xy_xz_g1_-0.1_g2_0.075/1-GGA-PBE,shear,0.125,-0.1,0.075,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52264407077813,2.61854317325031,2.39945395487442,60.6720960774892,59.0905788248056,62.0567595327358,1.47337230330127,-17.8731329,-8.93656645,0.0272477887372824,0.0125260747142381,0.037428647430387,-0.049730357076134,-0.026925906749336,-0.0042023091458501,0.0166535955039245,1.01052517160216,-0.0124756194024959,-0.0124756194024958,-0.0374268582074875,1.03547641040715,0.0374268582074875,0.0499024776099833,-0.0499024776099833,0.948147074589682,0.994160061918878,0.00022436506849105,0.00303545501525958,-0.0539806364771143,-0.00194854567702346,0.0561535472226289,-5.531423,-11.101785,-7.498122,-55.760212,4.427242,41.405074,-8.04377666666667,120.63783491618,-79.3794258141504,-4.54085960019898,59.7889554143495,4.102109,9.22611,13.328219,9.3529,False,GGA-PBE+HSE06
880,shear_xy_xz_g1_-0.1_g2_0.1/1-GGA-PBE,shear,0.14142135623731,-0.1,0.1,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52225,2.65136347829989,2.39945395487442,60.3306576648255,58.29214212938,61.5982227751767,1.46449335314764,-17.78762975,-8.893814875,0.0347396380369693,0.000541711594591487,0.0503468570268891,-0.0492634338377062,-0.0273928299877637,0.00249025727161486,0.022412315444534,0.998049552199666,-2.68228559401088E-17,2.68228559401088E-17,-0.0499024776099833,1.04795202980965,0.0499024776099833,0.0499024776099833,-0.0499024776099833,0.948147074589682,0.994160061918878,0.00162513478377441,0.00373943291113497,-0.0593260215515194,-0.0019485456770234,0.0628997020123172,-6.699157,-11.391973,-11.39239,-55.144854,5.9578,55.145495,-9.82784,135.552396681272,-90.1932366129315,-5.43438149798296,66.1440981109145,4.122708,9.252334,13.375042,9.4034,False,GGA-PBE+HSE06
882,shear_xy_xz_g1_0.000_g2_-0.025/1-GGA-PBE,shear,0.025,0,-0.025,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52264407077813,2.49092141210226,2.52225,60.4204602077826,60.8286013769514,60.4046954234245,1.53305947511109,-18.17108314,-9.08554157,0.00114116814043299,0.0106583817605269,-0.0142441909556219,-0.00179290459754744,-0.000155641079475901,-0.00607000209956127,-0.00638128425851316,1.01052517160216,-0.0124756194024958,-0.0124756194024958,0.0124756194024958,0.98557393279717,-0.0124756194024958,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,-0.00537871379264243,0.000232624470393016,-0.0169665201306454,-0.00194854567702342,0.0135363520150264,-2.247064,-2.148001,-2.665173,0.000004,0.000004,-14.155065,-2.35341266666667,24.5219012967691,-16.6127271665648,-2.14800099999779,11.7004901665626,5.33735,9.076126,14.413476,9.2316,False,GGA-PBE+HSE06
884,shear_xy_xz_g1_0.000_g2_-0.050/1-GGA-PBE,shear,0.05,0,-0.05,0,0,0,0,xy+xz,2,11.3461728205782,2,2.5238259139307,2.46000203062988,2.52225,60.8551360835793,61.6599596122888,60.7910412653524,1.52180196109882,-18.13349434,-9.06674717,0.00443472662285241,0.0235765913570291,-0.0262285540752685,-0.00132598135911965,-0.00062256431790372,-0.0118287220401707,-0.0130738506759781,1.02300079100466,-0.0249512388049916,-0.0249512388049916,0.0249512388049916,0.973098313394674,-0.0249512388049916,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,-0.00397794407735913,0.000931369950814399,-0.0315282906155839,-0.00194854567702342,0.0294988922152482,-2.603636,-2.213873,-4.276206,0.000004,0.000004,-28.300212,-3.03123833333333,49.054126322226,-31.7524866175174,-2.21387299999892,24.8726446175164,4.962516,9.115202,14.077718,9.1548,False,GGA-PBE+HSE06
886,shear_xy_xz_g1_0.000_g2_-0.075/1-GGA-PBE,shear,0.075,0,-0.075,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52579442363948,2.42950747905842,2.52225,61.3044617989364,62.4933876229438,61.1579184404818,1.51079903225394,-18.07087115,-9.035435575,0.00992181688965141,0.0368060831124832,-0.0379016350359632,-0.000547775961739994,-0.0014007697152834,-0.0172761598218282,-0.020077699252395,1.03547641040715,-0.0374268582074875,-0.0374268582074875,0.0374268582074875,0.960622693992178,-0.0374268582074875,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,-0.00164332788521998,0.00209885264899116,-0.0456445638568428,-0.00194854567702338,0.0459497816486461,-3.200017,-2.329537,-6.969076,-0.000002,-0.000002,-42.408243,-4.16621,73.5773175285385,-47.5346410320907,-2.32953699999982,37.3655480320905,4.516186,9.164054,13.68024,9.3409,False,GGA-PBE+HSE06
888,shear_xy_xz_g1_0.000_g2_-0.1/1-GGA-PBE,shear,0.1,0,-0.1,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52854776261247,2.39945395487442,2.52225,61.7688717989115,63.3282026216523,61.5042133667844,1.50005567479576,-17.98327251,-8.991636255,0.0175972745743977,0.0503468570268891,-0.0492634338377062,0.000541711594591487,-0.00249025727161486,-0.0224123154445339,-0.0273928299877637,1.04795202980965,-0.0499024776099833,-0.0499024776099833,0.0499024776099833,0.948147074589682,-0.0499024776099833,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,0.00162513478377441,0.00373943291113497,-0.0593260215515194,-0.00194854567702343,0.0628997020123172,-4.008472,-2.491077,-10.729919,0.000001,0.000025,-56.501814,-5.743156,98.1582619207577,-63.9708690418195,-2.49107699999941,49.2324780418189,4.044324,9.223657,13.267981,9.3953,False,GGA-PBE+HSE06
890,shear_xy_xz_g1_0.000_g2_0.025/1-GGA-PBE,shear,0.025,0,0.025,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52264407077813,2.55397273564041,2.52225,59.5933233131531,59.1748443687929,59.5780753098956,1.53305946644889,-18.17108312,-9.08554156,0.00114116989284794,-0.0142441909556219,0.0106583817605269,-0.00179290459754744,-0.000155641079475956,0.00638128425851319,0.00607000209956124,0.98557393279717,0.0124756194024958,0.0124756194024958,-0.0124756194024959,1.01052517160216,0.0124756194024959,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,-0.00537871379264238,0.000232624470393016,-0.0169665201306454,-0.00194854567702342,0.0135363520150264,-2.247065,-2.147997,-2.665174,0.000002,0.000001,14.155074,-2.353412,24.5219169451199,-16.6127371655813,-2.14799700000029,11.7004981655816,5.337351,9.076125,14.413476,9.2316,False,GGA-PBE+HSE06
892,shear_xy_xz_g1_0.000_g2_0.050/1-GGA-PBE,shear,0.05,0,0.05,0,0,0,0,xy+xz,2,11.3461728205782,2,2.5238259139307,2.58607511432927,2.52225,59.2000015556425,58.3538226510682,59.1400388320687,1.52180195835973,-18.1334943,-9.06674715,0.00443473012768201,-0.0262285540752685,0.0235765913570291,-0.00132598135911965,-0.00062256431790372,0.0130738506759782,0.0118287220401707,0.973098313394674,0.0249512388049916,0.0249512388049916,-0.0249512388049916,1.02300079100466,0.0249512388049916,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,-0.00397794407735913,0.000931369950814399,-0.0315282906155839,-0.00194854567702342,0.0294988922152482,-2.603633,-2.213866,-4.276205,-0.000003,-0.000003,28.300224,-3.03123466666667,49.0541472673899,-31.752496641818,-2.21386600000066,24.8726586418186,4.962516,9.115202,14.077718,9.1548,False,GGA-PBE+HSE06
894,shear_xy_xz_g1_0.000_g2_0.075/1-GGA-PBE,shear,0.075,0,0.075,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52579442363948,2.61854317325031,2.52225,58.8196110189285,57.5376197605818,58.6870013581277,1.51079903098823,-18.07087109,-9.035435545,0.00992182214689564,-0.0379016350359632,0.0368060831124832,-0.000547775961739994,-0.0014007697152834,0.020077699252395,0.0172761598218283,0.960622693992178,0.0374268582074875,0.0374268582074875,-0.0374268582074875,1.03547641040715,0.0374268582074875,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,-0.00164332788521998,0.00209885264899116,-0.0456445638568427,-0.00194854567702337,0.0459497816486462,-3.200003,-2.329533,-6.969065,0.000006,0.000006,42.408267,-4.16620033333333,73.5773588246409,-47.5346525750199,-2.32953300000181,37.3655845750217,4.516187,9.164053,13.68024,9.3409,False,GGA-PBE+HSE06
896,shear_xy_xz_g1_0.000_g2_0.1/1-GGA-PBE,shear,0.1,0,0.1,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52854776261247,2.65136347829989,2.52225,58.4517340180702,56.7269148343041,58.2200633602774,1.50005521919449,-17.9832736,-8.9916368,0.0175971790677907,-0.0492634338377062,0.0503468570268891,0.000541711594591487,-0.00249025727161486,0.0273928299877637,0.0224123154445339,0.948147074589682,0.0499024776099833,0.0499024776099833,-0.0499024776099833,1.04795202980965,0.0499024776099833,-2.68228559401088E-17,2.68228559401088E-17,0.998049552199666,0.994160061918878,0.00162513478377441,0.00373943291113497,-0.0593260215515194,-0.00194854567702343,0.0628997020123172,-4.008149,-2.490153,-10.729443,0.000005,0.000004,56.500905,-5.74258166666667,98.156710416326,-63.9695576033356,-2.49015300000078,49.2319656033364,4.044343,9.223643,13.267986,9.3953,False,GGA-PBE+HSE06
898,shear_xy_xz_g1_0.025_g2_-0.025/1-GGA-PBE,shear,0.0353553390593274,0.025,-0.025,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52225,2.49092141210226,2.55397273564041,60.0206742947225,60.4100377083373,59.5830731338947,1.52230064743353,-18.15858372,-9.07929186,0.00223637657396437,-0.00179290459754738,-0.0142441909556219,0.0106583817605269,0.00607000209956127,0.000155641079475956,-0.00638128425851316,0.998049552199666,-2.68228559401088E-17,2.68228559401088E-17,0.0124756194024958,0.98557393279717,-0.0124756194024958,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,-0.00537871379264232,0.000232624470393016,-0.0169665201306454,-0.00194854567702335,0.0135363520150264,-2.368061,-2.686022,-2.686022,14.126552,0.374506,-14.12654,-2.580035,34.6103694688534,-22.6952474656827,-2.31151600000014,17.2666584656828,5.335134,9.084499,14.419633,9.1909,False,GGA-PBE+HSE06
900,shear_xy_xz_g1_0.025_g2_-0.050/1-GGA-PBE,shear,0.0559016994374948,0.025,-0.05,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52264407077813,2.46000203062988,2.55397273564041,60.4624123652216,61.2452784980617,59.9736419185106,1.51172828735908,-18.1210249,-9.06051245,0.00552730818658999,0.0109696639194787,-0.0263841951547444,0.0109696639194787,0.00575871994060944,-0.00575871994060938,-0.0129182095965022,1.01052517160216,-0.0124756194024958,-0.0124756194024958,0.0249512388049916,0.973098313394674,-0.0249512388049916,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,-0.00444486731578697,0.000698309445800216,-0.0276706121215845,-0.00194854567702351,0.0251742904828211,-2.74101,-2.757443,-4.306519,14.069516,0.721171,-28.251566,-3.268324,54.7018501613678,-35.2325457292212,-2.48973906282248,27.9173127920437,4.967988,9.116043,14.084031,9.2523,False,GGA-PBE+HSE06
902,shear_xy_xz_g1_0.025_g2_-0.075/1-GGA-PBE,shear,0.0790569415042095,0.025,-0.075,0,0,0,0,xy+xz,2,11.3461728205782,2,2.5238259139307,2.42950747905842,2.55397273564041,60.9189742486622,62.0831116543729,60.3454283124172,1.50134954990989,-18.05850501,-9.029252505,0.0110053472309173,0.0240435145954568,-0.0382129171949151,0.0115922282373825,0.00513615562270569,-0.0113617988017429,-0.0197664170934432,1.02300079100466,-0.0249512388049916,-0.0249512388049916,0.0374268582074875,0.960622693992178,-0.0374268582074875,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,-0.00257717436207577,0.00163142353509928,-0.0406941768701244,-0.0019485456770235,0.0400655481850721,-3.343866,-2.872934,-6.999719,13.967173,1.08853,-42.352623,-4.40550633333333,77.3649997009636,-49.9333773736981,-2.6302370835209,39.3470954572191,4.523945,9.16277,13.686715,9.2869,False,GGA-PBE+HSE06
904,shear_xy_xz_g1_0.025_g2_-0.1/1-GGA-PBE,shear,0.103077640640442,0.025,-0.1,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52579442363948,2.39945395487442,2.55397273564041,61.3907967860451,62.9228530516884,60.6973128758267,1.49117589955999,-17.97099825,-8.985499125,0.0186727543220463,0.0374286474303869,-0.0497303570761339,0.0125260747142381,0.00420230914585011,-0.0166535955039245,-0.026925906749336,1.03547641040715,-0.0374268582074875,-0.0374268582074875,0.0499024776099833,0.948147074589682,-0.0499024776099833,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,0.000224365068490995,0.00303545501525957,-0.0539806364771142,-0.00194854567702348,0.0561535472226288,-4.179418,-3.046903,-10.772401,13.824955,1.462416,-56.421464,-5.999574,100.906717273147,-65.7880550379212,-2.80848588541357,50.5978189233348,4.053196,9.221443,13.274639,9.2767,False,GGA-PBE+HSE06
906,shear_xy_xz_g1_0.025_g2_0.000/1-GGA-PBE,shear,0.025,0.025,0,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52264407077813,2.52225,2.55397273564041,59.5933233131531,59.5780753098956,59.1748443687929,1.53305947331634,-18.17108312,-9.08554156,0.00114116989284794,-0.0142441909556219,-0.00179290459754738,0.0106583817605269,0.00607000209956127,0.00638128425851319,-0.000155641079475986,0.98557393279717,0.0124756194024958,0.0124756194024958,-2.68228559401088E-17,0.998049552199666,2.68228559401088E-17,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,-0.00537871379264232,0.000232624470393016,-0.0169665201306454,-0.00194854567702336,0.0135363520150264,-2.247065,-2.665174,-2.147997,14.155074,0.000001,0.000002,-2.353412,24.5219169451199,-16.6127371655813,-2.14799700000029,11.7004981655815,5.337351,9.076125,14.413476,9.2316,False,GGA-PBE+HSE06
908,shear_xy_xz_g1_0.025_g2_0.025/1-GGA-PBE,shear,0.0353553390593274,0.025,0.025,0,0,0,0,xy+xz,2,11.3461728205782,2,2.5238259139307,2.55397273564041,2.55397273564041,59.1799245833255,58.7500767190728,58.7500767190728,1.52230065233253,-18.1585837,-9.07929185,0.00223637832637901,-0.0263841951547444,0.0109696639194787,0.0109696639194787,0.00575871994060938,0.0129182095965023,0.00575871994060938,0.973098313394674,0.0249512388049916,0.0249512388049916,-0.0124756194024959,1.01052517160216,0.0124756194024959,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,-0.00444486731578697,0.000698309445800216,-0.0276706121215845,-0.00194854567702354,0.0251742904828211,-2.368058,-2.68602,-2.68602,14.126554,-0.374494,14.126553,-2.58003266666667,34.6103874556719,-22.695249475386,-2.311526,17.266677475386,5.335134,9.084499,14.419633,9.1909,False,GGA-PBE+HSE06
910,shear_xy_xz_g1_0.025_g2_0.050/1-GGA-PBE,shear,0.0559016994374948,0.025,0.05,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52579442363948,2.58607511432927,2.55397273564041,58.7800467038051,57.9267242269164,58.309885911864,1.51172829391471,-18.12102485,-9.060512425,0.00552731256762675,-0.038212917194915,0.0240435145954568,0.0115922282373825,0.00513615562270569,0.0197664170934432,0.0113617988017429,0.960622693992178,0.0374268582074875,0.0374268582074875,-0.0249512388049916,1.02300079100466,0.0249512388049916,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,-0.00257717436207572,0.00163142353509928,-0.0406941768701244,-0.0019485456770235,0.0400655481850722,-2.741007,-2.757442,-4.306515,14.069517,-0.721166,28.251582,-3.26832133333333,54.7018754690369,-35.2325552753916,-2.48974138442627,27.9173326598178,4.967989,9.116042,14.084031,9.2523,False,GGA-PBE+HSE06
912,shear_xy_xz_g1_0.025_g2_0.075/1-GGA-PBE,shear,0.0790569415042095,0.025,0.075,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52854776261247,2.61854317325031,2.55397273564041,58.3932630534189,57.1086944947928,57.8553784870103,1.50134955621084,-18.05850494,-9.02925247,0.0110053533643693,-0.049730357076134,0.037428647430387,0.0125260747142381,0.00420230914585011,0.026925906749336,0.0166535955039245,0.948147074589682,0.0499024776099833,0.0499024776099833,-0.0374268582074875,1.03547641040715,0.0374268582074875,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,0.00022436506849105,0.00303545501525958,-0.0539806364771143,-0.00194854567702348,0.0561535472226288,-3.343868,-2.872935,-6.999722,13.967165,-1.088524,42.352646,-4.40550833333333,77.36503296815,-49.9333974013198,-2.63024161574428,39.3471140170641,4.523946,9.162769,13.686715,9.2869,False,GGA-PBE+HSE06
914,shear_xy_xz_g1_0.025_g2_0.1/1-GGA-PBE,shear,0.103077640640442,0.025,0.1,0,0,0,0,xy+xz,2,11.3461728205782,2,2.53208337062601,2.65136347829989,2.55397273564041,58.0191529477206,56.2966560842028,57.3876482194577,1.49117503978714,-17.97099914,-8.98549957,0.0186726763395875,-0.0609365147984008,0.0511250624242687,0.0137712033500456,0.00295718051004267,0.0343966785641806,0.0216341100471543,0.935671455187187,0.0623780970124791,0.0623780970124791,-0.0499024776099833,1.04795202980965,0.0499024776099833,-0.0124756194024959,0.0124756194024959,1.01052517160216,0.994160061918878,0.00395975097591345,0.00491563630173508,-0.0671002888318666,-0.00194854567702343,0.0730085854848036,-4.179347,-3.046256,-10.772223,13.825116,-1.462607,56.420881,-5.99927533333333,100.905831501572,-65.7874302651425,-2.80778215675704,50.5973864218995,4.053216,9.221427,13.274643,9.2767,False,GGA-PBE+HSE06
916,shear_xy_xz_g1_0.050_g2_-0.025/1-GGA-PBE,shear,0.0559016994374948,0.05,-0.025,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52264407077813,2.49092141210226,2.58607511432927,59.6340704503475,59.9746747981332,58.7650739955803,1.51172829225643,-18.12102488,-9.06051244,0.00552730993900463,-0.01393290879667,-0.01393290879667,0.0234209502775531,0.0119843631196466,0.00669256641746499,-0.00669256641746502,0.98557393279717,0.0124756194024958,0.0124756194024958,0.0124756194024958,0.98557393279717,-0.0124756194024958,-0.0249512388049916,0.0249512388049916,1.02300079100466,0.994160061918878,-0.00444486731578692,0.000698309445800214,-0.0276706121215845,-0.00194854567702336,0.025174290482821,-2.741005,-4.306512,-2.757439,28.251584,0.721174,-14.069504,-3.26831866666667,54.7018688388378,-35.2325520849739,-2.48973185373935,27.9173279387133,4.967989,9.116042,14.084031,9.2523,False,GGA-PBE+HSE06
918,shear_xy_xz_g1_0.050_g2_-0.075/1-GGA-PBE,shear,0.0901387818865997,0.05,-0.075,0,0,0,0,xy+xz,2,11.3461728205782,2,2.52264407077813,2.42950747905842,2.58607511432927,60.5463013317312,61.6546737971284,59.5355537242477,1.49195504657223,-18.02138022,-9.01069011,0.014258248813637,0.0115922282373825,-0.0382129171949151,0.0240435145954568,0.0113617988017429,-0.00513615562270569,-0.0197664170934431,1.01052517160216,-0.0124756194024958,-0.0124756194024958,0.0374268582074875,0.960622693992178,-0.0374268582074875,-0.0249512388049916,0.0249512388049916,1.02300079100466,0.994160061918878,-0.00257717436207577,0.00163142353509929,-0.0406941768701244,-0.00194854567702347,0.0400655481850721,-3.79237,-4.524798,-7.098975,27.96263,2.188646,-42.135527,-5.13871433333333,87.7231593566266,-56.6823138649241,-3.29515255109946,44.5613234160235,4.540438,9.165706,13.706144,9.2551,False,GGA-PBE+HSE06
